Date,Pageviews,Log_Pageviews,Attention_Z,IAA,IOC,IOC_Velocity,IOC_Acceleration
2020-07-18,8100,8.999742789830492,-0.810500226391831,0.0,0.0,0.0,0.0
2020-07-19,8227,9.015298250772847,-0.7484279569179002,0.0,0.0,0.0,0.0
2020-07-20,8690,9.07004328643746,-0.5569197097895169,0.0,0.0,0.0,0.0
2020-07-21,10207,9.23092700558457,0.004045745303049687,0.004045745303049687,0.20228698923217817,0.20228698923217817,0.20228698923217817
2020-07-22,13000,9.472781556562168,0.8161153299188981,0.8161153299188981,38.68222216758108,38.4799351783489,38.277648189116725
2020-07-23,18762,9.839642124487375,2.035179488982237,2.035179488982237,76.88830024273825,38.20607807515717,-0.2738571031917303
2020-07-24,10393,9.248983995568388,-0.014526823225014996,0.0,0.0,-76.88830024273825,-115.09437831789543
2020-07-25,11306,9.333177281935246,0.2600789995052249,0.2600789995052249,12.931142306412694,12.931142306412694,89.81944254915095
2020-07-26,10484,9.25770094333602,0.012250524039646705,0.012250524039646705,0.6125185416741676,-12.318623764738525,-25.24976607115122
2020-07-27,10097,9.22009266341886,-0.07669312454355981,0.0,0.0,-0.6125185416741676,11.706105223064357
2020-07-28,9642,9.173987542510384,-0.22074318460764983,0.0,0.0,0.0,0.6125185416741676
2020-07-29,9306,9.13852208418571,-0.33382169003689127,0.0,0.0,0.0,0.0
2020-07-30,8777,9.080003870248179,-0.5315008655554532,0.0,0.0,0.0,0.0
2020-07-31,7409,8.910585718290132,-1.3483230939088438,0.0,0.0,0.0,0.0
2020-08-01,7225,8.885440911707585,-1.4629581133359595,0.0,0.0,0.0,0.0
2020-08-02,10357,9.245514446983837,0.35380656967893515,0.35380656967893515,17.50807135594094,17.50807135594094,17.50807135594094
2020-08-03,10079,9.21830854162536,0.22278416590815758,0.22278416590815758,11.093363329493117,-6.4147080264478245,-23.922779382388768
2020-08-04,8289,9.022805248129341,-0.7351091402791774,0.0,0.0,-11.093363329493117,-4.678655303045293
2020-08-05,7979,8.984693690443855,-0.9009615400193521,0.0,0.0,0.0,11.093363329493117
2020-08-06,7488,8.921190556249368,-1.1866610494126335,0.0,0.0,0.0,0.0
2020-08-07,7419,8.911934336161426,-1.1959503354748078,0.0,0.0,0.0,0.0
2020-08-08,7501,8.922924930641832,-1.1084105650440157,0.0,0.0,0.0,0.0
2020-08-09,7492,8.92172453036431,-1.0804004609651605,0.0,0.0,0.0,0.0
2020-08-10,7215,8.88405606174246,-1.221799647390981,0.0,0.0,0.0,0.0
2020-08-11,7427,8.913011922472597,-1.0451582378900577,0.0,0.0,0.0,0.0
2020-08-12,8302,9.02437217426203,-0.5008088423026172,0.0,0.0,0.0,0.0
2020-08-13,7901,8.974871170971337,-0.7253211561554322,0.0,0.0,0.0,0.0
2020-08-14,7475,8.919453168575453,-0.9580813297832564,0.0,0.0,0.0,0.0
2020-08-15,6557,8.788440957404594,-1.5446715495313157,0.0,0.0,0.0,0.0
2020-08-16,7367,8.904901577935142,-0.9665898735706321,0.0,0.0,0.0,0.0
2020-08-17,9113,9.117566971823829,0.01560847593480935,0.01560847593480935,0.7804079529286562,0.7804079529286562,0.7804079529286562
2020-08-18,11162,9.320360017014732,0.9278381936991926,0.9278381936991926,43.327299223940045,42.54689127101139,41.766483318082734
2020-08-19,10545,9.263501920090414,0.6422406350165433,0.6422406350165433,31.051956687244513,-12.275342536695533,-54.82223380770692
2020-08-20,10573,9.266153436795395,0.6321002194925209,0.6321002194925209,30.59310558915848,-0.45885109808603275,11.8164914386095
2020-08-21,10700,9.278092474027002,0.6635080743836175,0.6635080743836175,32.009597572526275,1.416491983367795,1.8753430814538277
2020-08-22,9557,9.165133779138104,0.12696939670454938,0.12696939670454938,6.339954801597231,-25.669642770929045,-27.08613475429684
2020-08-23,8770,9.079206103951382,-0.2907524220244995,0.0,0.0,-6.339954801597231,19.329687969331815
2020-08-24,10755,9.283219017388756,0.6407348340926787,0.6407348340926787,30.9839103923997,30.9839103923997,37.32386519399693
2020-08-25,10694,9.277531621516506,0.5882990657555063,0.5882990657555063,28.594955459357468,-2.388954933042232,-33.372865325441936
2020-08-26,9521,9.161360189754465,0.0053625804183229766,0.0053625804183229766,0.26812837836313724,-28.32682708099433,-25.9378721479521
2020-08-27,10841,9.291182759820284,0.6165384362584796,0.6165384362584796,29.886172228001296,29.61804384963816,57.94487093063249
2020-08-28,10314,9.241354425505353,0.3586876471019843,0.3586876471019843,17.744542669621982,-12.141629558379314,-41.75967340801748
2020-08-29,10442,9.253687176479549,0.4011547993774463,0.4011547993774463,19.79301628501247,2.0484736153904883,14.190103173769803
2020-08-30,10097,9.22009266341886,0.21710022892801212,0.21710022892801212,10.812576116124214,-8.980440168888256,-11.028913784278744
2020-08-31,13317,9.496871782670567,1.592480258685647,1.592480258685647,66.19295439808431,55.3803782819601,64.36081845084836
2020-09-01,15152,9.625953811136162,2.3277272022000095,2.3277272022000095,82.22950161222336,16.03654721413905,-39.34383106782105
2020-09-02,13535,9.513108081846005,1.6629684794292323,1.6629684794292323,68.12721674978883,-14.10228486243453,-30.13883207657358
2020-09-03,11882,9.382864086290027,0.9653799456081198,0.9653799456081198,44.839533165081235,-23.287683584707594,-9.185398722273064
2020-09-04,10238,9.233959237574817,0.23978585782323752,0.23978585782323752,11.932175323882403,-32.90735784119883,-9.619674256491237
2020-09-05,9155,9.122164681072457,-0.28665582471490464,0.0,0.0,-11.932175323882403,20.975182517316426
2020-09-06,8886,9.092344813738475,-0.4158617347880713,0.0,0.0,0.0,11.932175323882403
2020-09-07,8925,9.096723645189215,-0.39007886098747585,0.0,0.0,0.0,0.0
2020-09-08,11439,9.344871264933788,0.8186223062745951,0.8186223062745951,38.788763147284236,38.788763147284236,38.788763147284236
2020-09-09,12057,9.397483619049352,1.0653679868803547,1.0653679868803547,48.743007488520256,9.95424434123602,-28.834518806048216
2020-09-10,10693,9.277438115508676,0.48779028910917877,0.48779028910917877,23.917148589444313,-24.825858899075943,-34.78010324031196
2020-09-11,9929,9.203315757039219,0.13317504589412757,0.13317504589412757,6.648928307796724,-17.26822028164759,7.557638617428353
2020-09-12,8601,9.059750013343681,-0.5542979844142202,0.0,0.0,-6.648928307796724,10.619291973850867
2020-09-13,8219,9.014325488050225,-0.7599711267155542,0.0,0.0,0.0,6.648928307796724
2020-09-14,8828,9.085797036901582,-0.38115385900014626,0.0,0.0,0.0,0.0
2020-09-15,9250,9.132486932771318,-0.1420093465969049,0.0,0.0,0.0,0.0
2020-09-16,8495,9.04735074348172,-0.5747038566316066,0.0,0.0,0.0,0.0
2020-09-17,8522,9.050523670522297,-0.564386459362088,0.0,0.0,0.0,0.0
2020-09-18,8493,9.047115310873217,-0.5855817566890376,0.0,0.0,0.0,0.0
2020-09-19,7535,8.927446816256198,-1.1840408081394829,0.0,0.0,0.0,0.0
2020-09-20,7967,8.983188799264434,-0.869555138702495,0.0,0.0,0.0,0.0
2020-09-21,10233,9.233470789365038,0.4212720784068649,0.4212720784068649,20.757521389715084,20.757521389715084,20.757521389715084
2020-09-22,13009,9.47347357150655,1.8880749808312736,1.8880749808312736,73.70717705210086,52.94965566238578,32.1921342726707
2020-09-23,13882,9.538420349034803,2.177020833181144,2.177020833181144,79.63338225552612,5.926205203425255,-47.023450458960525
2020-09-24,10523,9.261413642160184,0.612088302348027,0.612088302348027,29.68340495568261,-49.9499772998435,-55.87618250326876
2020-09-25,8647,9.065083359319043,-0.4390033069630183,0.0,0.0,-29.68340495568261,20.266572344160892
2020-09-26,8050,8.993551586299981,-0.8077743945625767,0.0,0.0,0.0,29.68340495568261
2020-09-27,8669,9.067624069774588,-0.39335713852487014,0.0,0.0,0.0,0.0
2020-09-28,8808,9.083529205109796,-0.3020232722089924,0.0,0.0,0.0,0.0
2020-09-29,9073,9.113168460223909,-0.14479710308902702,0.0,0.0,0.0,0.0
2020-09-30,8158,9.0068768914288,-0.7371895851144762,0.0,0.0,0.0,0.0
2020-10-01,7555,8.9300972286214,-1.175540780548611,0.0,0.0,0.0,0.0
2020-10-02,8573,9.056489647157923,-0.4541196669212107,0.0,0.0,0.0,0.0
2020-10-03,7654,8.943114308091785,-1.0518952412078457,0.0,0.0,0.0,0.0
2020-10-04,7797,8.961622569542543,-0.9390561495333405,0.0,0.0,0.0,0.0
2020-10-05,7858,8.969414650866176,-0.8935134187101232,0.0,0.0,0.0,0.0
2020-10-06,7603,8.93642970360832,-1.0794515777184568,0.0,0.0,0.0,0.0
2020-10-07,9062,9.111955470054781,-0.13706742418246085,0.0,0.0,0.0,0.0
2020-10-08,8193,9.011157458106817,-0.7061610660055365,0.0,0.0,0.0,0.0
2020-10-09,7448,8.915835074176277,-1.2445853152776247,0.0,0.0,0.0,0.0
2020-10-10,6750,8.81744592104187,-1.7960677378013752,0.0,0.0,0.0,0.0
2020-10-11,7734,8.953510763007166,-1.0216263898661613,0.0,0.0,0.0,0.0
2020-10-12,9423,9.151014905891367,0.06108750909880984,0.06108750909880984,3.0534259789777995,3.0534259789777995,3.0534259789777995
2020-10-13,7906,8.975503722070927,-0.91271385898374,0.0,0.0,-3.0534259789777995,-6.106851957955599
2020-10-14,8141,9.004791129062925,-0.7621548463490361,0.0,0.0,0.0,3.0534259789777995
2020-10-15,9123,9.11866358340428,-0.16129221623308368,0.0,0.0,0.0,0.0
2020-10-16,7591,8.934850340289763,-1.2393002477017336,0.0,0.0,0.0,0.0
2020-10-17,6685,8.807771066980044,-1.9271160698068484,0.0,0.0,0.0,0.0
2020-10-18,7822,8.96482339168508,-0.967232668226874,0.0,0.0,0.0,0.0
2020-10-19,8207,9.012864567410551,-0.6707909529850393,0.0,0.0,0.0,0.0
2020-10-20,7815,8.96392819372262,-0.9188443274136188,0.0,0.0,0.0,0.0
2020-10-21,8284,9.022201929860664,-0.5668649690117886,0.0,0.0,0.0,0.0
2020-10-22,9318,9.139810605785655,0.09612725792839165,0.09612725792839165,4.80266523363327,4.80266523363327,4.80266523363327
2020-10-23,7598,8.935771938669784,-1.035135900018305,0.0,0.0,-4.80266523363327,-9.60533046726654
2020-10-24,7268,8.891374009484636,-1.2456870593594256,0.0,0.0,0.0,4.80266523363327
2020-10-25,7730,8.952993499320474,-0.8658197090164165,0.0,0.0,0.0,0.0
2020-10-26,8078,8.997023381479709,-0.6024690623065709,0.0,0.0,0.0,0.0
2020-10-27,7763,8.957252944288902,-0.7968771859903498,0.0,0.0,0.0,0.0
2020-10-28,7660,8.94389780251682,-0.8439405126313394,0.0,0.0,0.0,0.0
2020-10-29,7263,8.890685920281129,-1.1075676085067172,0.0,0.0,0.0,0.0
2020-10-30,7107,8.868976189274543,-1.1895050014037676,0.0,0.0,0.0,0.0
2020-10-31,6522,8.783089671796096,-1.6536936920315344,0.0,0.0,0.0,0.0
2020-11-01,6767,8.81996090128606,-1.4588713722918885,0.0,0.0,0.0,0.0
2020-11-02,7690,8.947806093057054,-0.6527301370435032,0.0,0.0,0.0,0.0
2020-11-03,7632,8.94023623179847,-0.6785538504333117,0.0,0.0,0.0,0.0
2020-11-04,6134,8.721765357145012,-2.094421839233386,0.0,0.0,0.0,0.0
2020-11-05,6514,8.781862489558945,-1.6008669916283673,0.0,0.0,0.0,0.0
2020-11-06,7057,8.861917004235215,-1.0360824212841901,0.0,0.0,0.0,0.0
2020-11-07,6615,8.797246236703527,-1.406539966489429,0.0,0.0,0.0,0.0
2020-11-08,6714,8.812099108957337,-1.281658122358667,0.0,0.0,0.0,0.0
2020-11-09,8194,9.01127949117793,0.04441889415542477,0.04441889415542477,2.2205796124178407,2.2205796124178407,2.2205796124178407
2020-11-10,7252,8.889170455363413,-0.7528147846632013,0.0,0.0,-2.2205796124178407,-4.4411592248356815
2020-11-11,7197,8.881558488638976,-0.7782996456956854,0.0,0.0,0.0,2.2205796124178407
2020-11-12,7610,8.937349848267392,-0.37348634542070963,0.0,0.0,0.0,0.0
2020-11-13,8172,9.00859131751613,0.12293094114740602,0.12293094114740602,6.138818177117742,6.138818177117742,6.138818177117742
2020-11-14,7072,8.86403999703599,-0.8600139299395234,0.0,0.0,-6.138818177117742,-12.277636354235485
2020-11-15,8065,8.995412975433313,0.07262394738451988,0.07262394738451988,3.6296022273545137,3.6296022273545137,9.768420404472256
2020-11-16,11072,9.312264991698108,2.2621867488668395,2.2621867488668395,81.13931353662839,77.50971130927388,73.88010908191937
2020-11-17,13525,9.512369038134885,3.4711397085751403,3.4711397085751403,93.97107136376367,12.831757827135277,-64.6779534821386
2020-11-18,12096,9.400712766959849,2.447684549873226,2.447684549873226,84.07839229099318,-9.892679072770491,-22.72443689990577
2020-11-19,11323,9.33467964623179,1.9106076736960462,1.9106076736960462,74.21748028764982,-9.860912003343358,0.03176706942713281
2020-11-20,9487,9.157783121237507,0.8299716696638458,0.8299716696638458,39.26978789798116,-34.94769238966866,-25.0867803863253
2020-11-21,8385,9.034318927730707,0.1454351627405903,0.1454351627405903,7.258967875580118,-32.01082002240104,2.9368723672676182
2020-11-22,8900,9.093918908958932,0.5578324969255197,0.5578324969255197,27.19017474331543,19.931206867735312,51.942026890136354
2020-11-23,9474,9.156412029950626,1.0769163981272507,1.0769163981272507,49.18199937834827,21.99182463503284,2.060617767297529
2020-11-24,23032,10.044683249202905,7.094259659339234,7.094259659339234,99.83416663226078,50.6521672539125,28.66034261887966
2020-11-25,20600,9.933094897288786,4.598613815530546,4.598613815530546,98.00690622071106,-1.827260411549716,-52.47942766546222
2020-11-26,13152,9.48440514846878,1.9686911870300128,1.9686911870300128,75.49409285681591,-22.512813363895148,-20.685552952345432
2020-11-27,11271,9.330077053578517,1.239749536760159,1.239749536760159,55.104082901599035,-20.390009955216875,2.1228034086782728
2020-11-28,10597,9.268420583052707,0.9552462506925997,0.9552462506925997,44.43380330396752,-10.670279597631513,9.719730357585362
2020-11-29,9944,9.204825191288073,0.6796049286659648,0.6796049286659648,32.730103174552006,-11.703700129415516,-1.033420531784003
2020-11-30,10494,9.258654232254733,0.8818894298887848,0.8818894298887848,41.44272086560451,8.7126176910525,20.416317820468016
2020-12-01,10678,9.276034475171546,0.9258584775943622,0.9258584775943622,43.24686110514613,1.8041402395416242,-6.908477451510876
2020-12-02,10607,9.269363712425644,0.8779417696533437,0.8779417696533437,41.27910474162784,-1.9677563635182906,-3.771896603059915
2020-12-03,10299,9.239899174217728,0.7346737539465243,0.7346737539465243,35.1660113208353,-6.113093420792538,-4.145337057274247
2020-12-04,9384,9.14686794902061,0.3441965896341787,0.3441965896341787,17.041912639106165,-18.124098681729137,-12.0110052609366
2020-12-05,8611,9.060911858484253,-0.009141107474663639,0.0,0.0,-17.041912639106165,1.082186042622972
2020-12-06,8861,9.089527751759436,0.09656087538268875,0.09656087538268875,4.824295872558724,4.824295872558724,21.86620851166489
2020-12-07,9519,9.161150127785412,0.3834270275359825,0.3834270275359825,18.939878734777935,14.11558286221921,9.291286989660485
2020-12-08,11448,9.345657668923812,1.1076842604008719,1.1076842604008719,50.33942679448945,31.399548059711513,17.283965197492304
2020-12-09,12960,9.469700127423375,1.5622340561913686,1.5622340561913686,65.33473836177758,14.995311567288134,-16.40423649242338
2020-12-10,12010,9.39357817555449,1.2051174081090597,1.2051174081090597,53.88677814353389,-11.447960218243693,-26.443271785531827
2020-12-11,10050,9.21542741102474,0.4751196287632537,0.4751196287632537,23.31895716639987,-30.56782097713402,-19.119860758890326
2020-12-12,9543,9.163667963777751,0.27005156968369515,0.27005156968369515,13.4211130407623,-9.897844125637569,20.66997685149645
2020-12-13,9842,9.194515821629212,0.3777129336193031,0.3777129336193031,18.6642744239573,5.243161383194998,15.141005508832567
2020-12-14,10290,9.239025005836092,0.5378222672263648,0.5378222672263648,26.261135265824713,7.596860841867414,2.3536994586724163
2020-12-15,9898,9.200189020919808,0.3787501344015354,0.3787501344015354,18.714323043108777,-7.5468122227159355,-15.14367306458335
2020-12-16,9325,9.140561477368266,0.13161145906115373,0.13161145906115373,6.571090553100532,-12.143232490008245,-4.596420267292309
2020-12-17,9298,9.137662146478197,0.1000500074648984,0.1000500074648984,4.998331625387236,-1.5727589277132967,10.570473562294948
2020-12-18,9670,9.176886995716963,0.2431401016619503,0.2431401016619503,12.097466450604623,7.099134825217387,8.671893752930684
2020-12-19,9609,9.170559501964338,0.20772741934981664,0.20772741934981664,10.349183178943504,-1.7482832716611192,-8.847418096878506
2020-12-20,10134,9.2237500588861,0.4045253831466277,0.4045253831466277,19.9548889659695,9.605705787025995,11.353989058687114
2020-12-21,10992,9.305013985578864,0.7117883891200061,0.7117883891200061,34.15924158713625,14.204352621166752,4.598646834140757
2020-12-22,10700,9.278092474027002,0.5922631858164518,0.5922631858164518,28.77685139165889,-5.38239019547736,-19.58674281664411
2020-12-23,13650,9.521568058002977,1.5293209317439367,1.5293209317439367,64.38138733953306,35.60453594787417,40.986926143351525
2020-12-24,10400,9.249657234353133,0.413150289931098,0.413150289931098,20.36860363470101,-44.01278370483205,-79.61731965270621
2020-12-25,9101,9.116249448576587,-0.1257648082016694,0.0,0.0,-20.36860363470101,23.644180070131043
2020-12-26,9759,9.186047679407139,0.1394677245626362,0.1394677245626362,6.962104750475882,6.962104750475882,27.33070838517689
2020-12-27,10178,9.22808205345234,0.2905654754831846,0.2905654754831846,14.426913010549402,7.46480826007352,0.5027035095976373
2020-12-28,12617,9.442879644930755,1.1232184387735045,1.1232184387735045,50.91704313455192,36.49013012400252,29.025321863929
2020-12-29,12673,9.447307929883463,1.1038101371275484,1.1038101371275484,50.19466591795941,-0.7223772165925055,-37.212507340595025
2020-12-30,11932,9.387062950369655,0.8293356993377615,0.8293356993377615,39.24288972459718,-10.951776193362235,-10.22939897676973
2020-12-31,11048,9.310095205113175,0.4921606174105006,0.4921606174105006,24.123057268520522,-15.119832456076654,-4.168056262714419
2021-01-01,10392,9.248887781588422,0.21647920782650573,0.21647920782650573,10.781887055155972,-13.341170213364551,1.7786622427121035
2021-01-02,12527,9.435721418230584,0.9699790674108749,0.9699790674108749,45.02306509222662,34.24117803707065,47.582348250435196
2021-01-03,14480,9.580592724328602,1.5385408588402374,1.5385408588402374,64.65050178243719,19.627436690210573,-14.613741346860074
2021-01-04,14115,9.55506418479516,1.396418502017125,1.396418502017125,60.32298875480304,-4.327513027634147,-23.95494971784472
2021-01-05,13587,9.516942329280475,1.1988066023074864,1.1988066023074864,53.66248333096634,-6.660505423836703,-2.332992396202556
2021-01-06,12751,9.453443401029997,0.8902005867179001,0.8902005867179001,41.78631297775152,-11.876170353214818,-5.215664929378114
2021-01-07,40655,10.612901705559945,6.015357711657263,6.015357711657263,99.5129937614474,57.72668078369588,69.6028511369107
2021-01-08,64512,11.07462203286291,6.415936608545599,6.415936608545599,99.6734764466392,0.16048268519179487,-57.56619809850409
2021-01-09,41287,10.628327179828563,3.633754848103981,3.633754848103981,94.85261607598545,-4.820860370653747,-4.981343055845542
2021-01-10,31481,10.357171232914768,2.562565411775935,2.562565411775935,85.68262961722952,-9.169986458755929,-4.349126088102182
2021-01-11,28201,10.247148176397175,2.132748180695826,2.132748180695826,78.80912403516565,-6.873505582063871,2.2964808766920584
2021-01-12,29399,10.288749953326773,2.123970858332557,2.123970858332557,78.64225624163532,-0.16686779353032932,6.706637788533541
2021-01-13,32051,10.375114862897961,2.2144687120044835,2.2144687120044835,80.30826051106025,1.6660042694249313,1.8328720629552606
2021-01-14,28150,10.24533815691556,1.8092962591000425,1.8092962591000425,71.85535986044034,-8.45290065061991,-10.11890492004484
2021-01-15,21552,9.978270296979813,1.138497197680577,1.138497197680577,51.48072317066684,-20.374636689773503,-11.921736039153593
2021-01-16,18768,9.83996185165625,0.7990199092668121,0.7990199092668121,37.95295823809249,-13.52776493257435,6.846871757199153
2021-01-17,17924,9.793951665467821,0.682224147625405,0.682224147625405,32.84698463805959,-5.105973600032904,8.421791332541446
2021-01-18,16780,9.728002573001161,0.5217420852560111,0.5217420852560111,25.511006759467453,-7.335977878592136,-2.230004278559232
2021-01-19,15459,9.646011322141414,0.32829836731984674,0.32829836731984674,16.269057177609795,-9.241949581857657,-1.9059717032655215
2021-01-20,15426,9.64387450001194,0.307104430926206,0.307104430926206,15.235665735728618,-1.033391441881177,8.20855813997648
2021-01-21,14942,9.611998241741393,0.21704999847620451,0.21704999847620451,10.810093949457023,-4.425571786271595,-3.392180344390418
2021-01-22,15170,9.627140989748092,0.23304010255798624,0.23304010255798624,11.599557152715336,0.7894632032583129,5.215034989529908
2021-01-23,14633,9.591102867443976,0.13634682846145707,0.13634682846145707,6.806799562366937,-4.792757590348399,-5.582220793606712
2021-01-24,15412,9.64296658814672,0.2720149597483179,0.2720149597483179,13.517501522726786,6.710701960359849,11.503459550708248
2021-01-25,14918,9.610390847382849,0.21082488644593567,0.21082488644593567,10.502373077556056,-3.0151284451707294,-9.725830405530578
2021-01-26,14534,9.584314812992977,0.14675391253978318,0.14675391253978318,7.324554774920809,-3.177818302635247,-0.16268985746451747
2021-01-27,16446,9.707898368741269,0.41846300799859026,0.41846300799859026,20.62308054868946,13.298525773768652,16.476344076403898
2021-01-28,19541,9.880321274504288,0.7952511230863027,0.7952511230863027,37.79154698914546,17.168466440455997,3.869940666687345
2021-01-29,18215,9.810055607743575,0.6093064253055035,0.6093064253055035,29.556514417404866,-8.235032571740593,-25.40349901219659
2021-01-30,15317,9.636783886469539,0.1938563359385011,0.1938563359385011,9.662575542706103,-19.89393887469876,-11.658906302958169
2021-01-31,14263,9.565494159542977,0.01774117263825496,0.01774117263825496,0.8870353658949951,-8.775540176811107,11.118398697887654
2021-02-01,15099,9.622450022803015,0.13718146004159568,0.13718146004159568,6.848336606144525,5.96130124024953,14.736841417060639
2021-02-02,17693,9.780980878043332,0.48859042978815476,0.48859042978815476,23.95486349026534,17.106526884120814,11.145225643871285
2021-02-03,17173,9.75115189123243,0.39797690680290015,0.39797690680290015,19.640298666545444,-4.314564823719895,-21.42109170784071
2021-02-04,14996,9.61560546008168,0.0574653878715223,0.0574653878715223,2.8724789617947177,-16.76781970475073,-12.453254881030833
2021-02-05,13352,9.499496357683965,-0.2384453446822021,0.0,0.0,-2.8724789617947177,13.89534074295601
2021-02-06,16810,9.72978871303306,0.29778827713202227,0.29778827713202227,14.780350791861158,14.780350791861158,17.652829753655876
2021-02-07,20796,9.942564024517921,0.7944564375957703,0.7944564375957703,37.75748245436992,22.97713166250876,8.196780870647602
2021-02-08,21906,9.9945614994355,0.8967219847210562,0.8967219847210562,42.05508078899907,4.29759833462915,-18.67953332787961
2021-02-09,22224,10.008973060382106,0.9035965795304316,0.9035965795304316,42.33760794043352,0.28252715143445073,-4.015071183194699
2021-02-10,18609,9.831454349636296,0.4498432112739061,0.4498432112739061,22.120391075637137,-20.217216864796384,-20.499744016230835
2021-02-11,17517,9.770984202723035,0.2816462928652694,0.2816462928652694,13.98995765433067,-8.130433421306467,12.086783443489917
2021-02-12,16587,9.716434821366272,0.12823647835733862,0.12823647835733862,6.403051689527023,-7.586905964803647,0.5435274565028196
2021-02-13,14317,9.56927276595613,-0.251907356325055,0.0,0.0,-6.403051689527023,1.1838542752766248
2021-02-14,14164,9.558529412264617,-0.29671185960698726,0.0,0.0,0.0,6.403051689527023
2021-02-15,14583,9.5876803163585,-0.2451538361793654,0.0,0.0,0.0,0.0
2021-02-16,13877,9.538060131459494,-0.3955559940102132,0.0,0.0,0.0,0.0
2021-02-17,14256,9.56500329315396,-0.3466627629377432,0.0,0.0,0.0,0.0
2021-02-18,13547,9.513994213937663,-0.5039841292609982,0.0,0.0,0.0,0.0
2021-02-19,13019,9.47424191576256,-0.6290032282210946,0.0,0.0,0.0,0.0
2021-02-20,12252,9.413526083949446,-0.8039722340557335,0.0,0.0,0.0,0.0
2021-02-21,12280,9.415808631610384,-0.8088555967858108,0.0,0.0,0.0,0.0
2021-02-22,13288,9.494691904331507,-0.588846618164874,0.0,0.0,0.0,0.0
2021-02-23,15269,9.633645398212678,-0.22760979734028317,0.0,0.0,0.0,0.0
2021-02-24,14712,9.596486735697948,-0.3605617329639731,0.0,0.0,0.0,0.0
2021-02-25,13487,9.509555680241636,-0.6336797983679782,0.0,0.0,0.0,0.0
2021-02-26,13345,9.498971993463552,-0.6868145012179271,0.0,0.0,0.0,0.0
2021-02-27,10915,9.29798488182823,-1.271278573343483,0.0,0.0,0.0,0.0
2021-02-28,11173,9.321344930019094,-1.1875495457296148,0.0,0.0,0.0,0.0
2021-03-01,10859,9.292841593487926,-1.2616947304105581,0.0,0.0,0.0,0.0
2021-03-02,11452,9.346006983397716,-1.1079196531941797,0.0,0.0,0.0,0.0
2021-03-03,11775,9.373818840968658,-1.0393156153966292,0.0,0.0,0.0,0.0
2021-03-04,12434,9.428270356237505,-0.8776100102201757,0.0,0.0,0.0,0.0
2021-03-05,11898,9.384209641955154,-0.9916189178686722,0.0,0.0,0.0,0.0
2021-03-06,10932,9.299541017434485,-1.2171519467095244,0.0,0.0,0.0,0.0
2021-03-07,10661,9.274441297382706,-1.2660480162650256,0.0,0.0,0.0,0.0
2021-03-08,11935,9.387314322443542,-0.9332186448968989,0.0,0.0,0.0,0.0
2021-03-09,12218,9.410747396316522,-0.8515160980817132,0.0,0.0,0.0,0.0
2021-03-10,11676,9.365376374075716,-1.0539939481928022,0.0,0.0,0.0,0.0
2021-03-11,10854,9.292381082312392,-1.347156488588299,0.0,0.0,0.0,0.0
2021-03-12,10158,9.226115291091546,-1.601958856563868,0.0,0.0,0.0,0.0
2021-03-13,10917,9.298168082341704,-1.2916802834324213,0.0,0.0,0.0,0.0
2021-03-14,9795,9.189729418072059,-1.751062451499471,0.0,0.0,0.0,0.0
2021-03-15,12843,9.460632055209405,-0.5577767881362043,0.0,0.0,0.0,0.0
2021-03-16,12555,9.437953917961844,-0.6539077898150987,0.0,0.0,0.0,0.0
2021-03-17,11146,9.318925682389624,-1.2407183602436436,0.0,0.0,0.0,0.0
2021-03-18,10591,9.26785427817679,-1.4661523760408721,0.0,0.0,0.0,0.0
2021-03-19,9724,9.182455168486648,-1.854213540513342,0.0,0.0,0.0,0.0
2021-03-20,9749,9.185022563991893,-1.7587949077023042,0.0,0.0,0.0,0.0
2021-03-21,10536,9.262648151599528,-1.2997682699206343,0.0,0.0,0.0,0.0
2021-03-22,11093,9.31415970061518,-1.003706016065136,0.0,0.0,0.0,0.0
2021-03-23,10198,9.230044955250518,-1.380464765585252,0.0,0.0,0.0,0.0
2021-03-24,11343,9.336444248771908,-0.8224842994929603,0.0,0.0,0.0,0.0
2021-03-25,10693,9.277438115508676,-1.0797042866815114,0.0,0.0,0.0,0.0
2021-03-26,9774,9.187583384853566,-1.469956797564138,0.0,0.0,0.0,0.0
2021-03-27,8916,9.095714846134879,-1.8432942761146867,0.0,0.0,0.0,0.0
2021-03-28,9062,9.111955470054781,-1.6855959619293646,0.0,0.0,0.0,0.0
2021-03-29,9149,9.121509158269568,-1.5748716019489228,0.0,0.0,0.0,0.0
2021-03-30,9673,9.177197153382929,-1.2800897415575614,0.0,0.0,0.0,0.0
2021-03-31,9500,9.15915233520675,-1.3251987631371214,0.0,0.0,0.0,0.0
2021-04-01,9378,9.146228426508939,-1.3370891241714067,0.0,0.0,0.0,0.0
2021-04-02,9798,9.190035618635818,-1.094338601604505,0.0,0.0,0.0,0.0
2021-04-03,9428,9.151545325465678,-1.2296342769671547,0.0,0.0,0.0,0.0
2021-04-04,9155,9.122164681072457,-1.3260832895654104,0.0,0.0,0.0,0.0
2021-04-05,10396,9.249272581977971,-0.7114941929374466,0.0,0.0,0.0,0.0
2021-04-06,10257,9.235813167949214,-0.7474513770167893,0.0,0.0,0.0,0.0
2021-04-07,10368,9.246575864558277,-0.6768008574623661,0.0,0.0,0.0,0.0
2021-04-08,9933,9.203718495667296,-0.8479316144101872,0.0,0.0,0.0,0.0
